"";"prov_id";"primeiro_de_provincia";"munic_id";"primeiro_de_municipio";"sexo_condicao";"total_almas";"racas_branco";"racas_pardo";"racas_preto";"racas_caboclo";"estado_civil_solteiro";"estado_civil_casado";"estado_civil_viuvo";"religiao_catolicos";"religiao_acatolico";"nacionalidade_brasileira";"nacionalidade_estrangeira";"instrucao_sabem_ler_e_escrever";"instrucao_analfabetos";"instrucao_populacao_escolar_de_6_a_15_anos_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_nao_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_s_inf_da_frequencia_escolar";"defeitos_fisicos_cegos";"defeitos_fisicos_surdos_mudos";"defeitos_fisicos_aleijados";"defeitos_fisicos_dementes";"defeitos_fisicos_alienados";"ausentes_ausentes";"transeuntes_transeuntes";"faixa_etaria_1_mes";"faixa_etaria_2_meses";"faixa_etaria_3_meses";"faixa_etaria_4_meses";"faixa_etaria_5_meses";"faixa_etaria_6_meses";"faixa_etaria_7_meses";"faixa_etaria_8_meses";"faixa_etaria_9_meses";"faixa_etaria_10_meses";"faixa_etaria_11_meses";"faixa_etaria_1_ano";"faixa_etaria_2_anos";"faixa_etaria_3_anos";"faixa_etaria_4_anos";"faixa_etaria_5_anos";"faixa_etaria_6_10_anos";"faixa_etaria_11_15_anos";"faixa_etaria_16_20_anos";"faixa_etaria_21_25_anos";"faixa_etaria_26_30_anos";"faixa_etaria_31_40_anos";"faixa_etaria_41_50_anos";"faixa_etaria_51_60_anos";"faixa_etaria_61_70_anos";"faixa_etaria_71_80_anos";"faixa_etaria_81_90_anos";"faixa_etaria_91_100_anos";"faixa_etaria_maiores_de_100";"faixa_etaria_s_inf";"brasileiros_segundo_origem_brasileiros_adotivos";"brasileiros_segundo_origem_estrang_naturalizados";"brasileiros_segundo_origem_amazonas";"brasileiros_segundo_origem_para";"brasileiros_segundo_origem_maranhao";"brasileiros_segundo_origem_piauhy";"brasileiros_segundo_origem_ceara";"brasileiros_segundo_origem_rio_grande_do_norte";"brasileiros_segundo_origem_parahyba";"brasileiros_segundo_origem_pernambuco";"brasileiros_segundo_origem_alagoas";"brasileiros_segundo_origem_sergipe";"brasileiros_segundo_origem_bahia";"brasileiros_segundo_origem_espirito_santo";"brasileiros_segundo_origem_rio_de_janeiro";"brasileiros_segundo_origem_sao_paulo";"brasileiros_segundo_origem_parana";"brasileiros_segundo_origem_santa_catharina";"brasileiros_segundo_origem_rio_grande_do_sul";"brasileiros_segundo_origem_minas_geraes";"brasileiros_segundo_origem_goyaz";"brasileiros_segundo_origem_matto_grosso";"brasileiros_segundo_origem_s_inf_de_origem";"estrangeiros_segundo_origem_africanos";"estrangeiros_segundo_origem_alemaes";"estrangeiros_segundo_origem_austriacos";"estrangeiros_segundo_origem_argentinos";"estrangeiros_segundo_origem_belgas";"estrangeiros_segundo_origem_bolivianos";"estrangeiros_segundo_origem_chineses";"estrangeiros_segundo_origem_dinamarqueses";"estrangeiros_segundo_origem_franceses";"estrangeiros_segundo_origem_gregos";"estrangeiros_segundo_origem_espanhois";"estrangeiros_segundo_origem_holandeses";"estrangeiros_segundo_origem_hungaros";"estrangeiros_segundo_origem_ingleses";"estrangeiros_segundo_origem_italianos";"estrangeiros_segundo_origem_japoneses";"estrangeiros_segundo_origem_mexicanos";"estrangeiros_segundo_origem_norte_americanos";"estrangeiros_segundo_origem_orientais";"estrangeiros_segundo_origem_paraguaios";"estrangeiros_segundo_origem_persas";"estrangeiros_segundo_origem_peruanos";"estrangeiros_segundo_origem_portugueses";"estrangeiros_segundo_origem_russos";"estrangeiros_segundo_origem_suissos";"estrangeiros_segundo_origem_suecos";"estrangeiros_segundo_origem_turcos";"estrangeiros_segundo_origem_estrang_s_inf";"prof_liberais_seculares_religiosos";"prof_liberais_homens_relig_regular";"prof_liberais_mulheres_relig_regular";"prof_liberais_juizes";"prof_liberais_advogados";"prof_liberais_notarios_e_escrivaes";"prof_liberais_procuradores";"prof_liberais_oficiais_de_justica";"prof_liberais_medicos";"prof_liberais_cirurgioes";"prof_liberais_farmaceuticos";"prof_liberais_parteiros";"prof_liberais_professores_e_homens_de_letras";"prof_liberais_empregados_publicos";"prof_liberais_artistas";"outras_ocupacoes_militares";"outras_ocupacoes_maritimos";"outras_ocupacoes_pescadores";"outras_ocupacoes_capitalistas_e_proprietarios";"prof_industriais_e_comerciais_manufatureiros_e_fabricantes";"prof_industriais_e_comerciais_comerciantes_guarda_livros_e_caixeiros";"prof_manuais_e_mec_costureiras";"prof_manuais_e_mec_canteiros_calcoteiros_mineiros_e_cavouqueiros";"prof_manuais_e_mec_em_metais";"prof_manuais_e_mec_em_madeiras";"prof_manuais_e_mec_em_tecidos";"prof_manuais_e_mec_de_edificacoes";"prof_manuais_e_mec_em_couros_e_peles";"prof_manuais_e_mec_em_tinturaria";"prof_manuais_e_mec_de_vestuarios";"prof_manuais_e_mec_de_chapeus";"prof_manuais_e_mec_de_calcado";"prof_agric_lavradores";"prof_agric_criadores";"outras_ocupacoes_criados_e_jornaleiros";"outras_ocupacoes_servico_domestico";"sem_profissao_sem_profissao";"outras_ocupacoes_s_inf"
"1257";2;"Pará";203;"Igarapé Miriam";"Homem Escravizado";1946;0;962;984;0;1899;42;5;1946;0;1907;39;13;1933;0;0;529;2;1;3;1;2;24;15;0;0;0;0;0;0;0;0;0;0;0;53;66;72;65;69;329;200;273;225;161;226;109;64;18;6;2;1;0;7;0;0;5;1853;10;4;12;0;0;7;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;37;0;15;0;0;6;0;3;1308;0;8;103;459;0
"1258";2;"Pará";203;"Igarapé Miriam";"Homem Livre";6083;2815;2534;241;493;4732;1213;138;6083;0;5928;155;1340;4743;472;1100;0;16;11;55;3;8;174;67;20;30;19;14;13;24;12;25;7;13;7;220;234;223;231;243;999;573;601;571;483;639;388;281;133;54;12;3;1;10;0;0;0;5784;0;39;35;3;0;18;19;0;0;0;0;0;0;0;0;3;3;0;24;12;0;0;1;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;134;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;2;3;3;0;8;0;1;20;192;0;0;16;200;0;7;0;1;24;0;13;3252;0;46;97;2193;0
"1259";2;"Pará";203;"Igarapé Miriam";"Mulher Escravizada";2018;0;1002;1016;0;1978;30;10;2018;0;1987;31;5;2013;0;0;467;1;0;3;0;3;9;4;0;0;0;0;0;0;0;0;0;0;0;66;82;70;75;59;257;210;268;229;182;272;133;65;28;13;3;1;0;5;0;0;2;1924;8;16;21;0;4;1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;1278;0;0;139;544;0
"1260";2;"Pará";203;"Igarapé Miriam";"Mulher Livre";6360;2626;2926;303;505;4900;1186;274;6360;0;6342;18;290;6070;159;1367;0;9;3;9;5;2;47;44;28;28;20;10;17;26;15;18;7;8;12;180;225;234;200;211;918;608;764;606;521;686;481;304;138;52;24;7;4;8;0;0;22;6181;25;32;34;0;2;17;20;0;2;0;0;0;0;0;0;4;3;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;11;398;0;0;0;3;0;0;0;0;0;0;3536;0;11;464;1932;0
"1261";2;"Pará";227;"Itaituba";"Homem Escravizado";12;0;4;8;0;8;4;0;12;0;12;0;0;12;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;7;0
"1262";2;"Pará";227;"Itaituba";"Homem Livre";2035;306;268;25;1436;1566;405;64;2035;0;2030;5;274;1761;58;399;0;13;3;17;0;0;14;23;6;5;10;10;3;7;5;11;7;10;15;51;65;78;85;122;212;245;227;254;225;192;115;54;13;6;2;0;0;0;0;0;0;2029;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;3;8;1;1;2;1;47;0;5;16;26;0;6;0;0;7;0;5;492;0;3;0;1408;0
"1263";2;"Pará";227;"Itaituba";"Mulher Escravizada";11;0;5;6;0;7;4;0;11;0;11;0;0;11;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;0
"1264";2;"Pará";227;"Itaituba";"Mulher Livre";1984;316;250;31;1387;1526;359;99;1984;0;1983;1;184;1800;50;445;0;2;2;3;0;0;5;12;5;8;7;3;9;4;6;3;3;4;6;34;51;72;98;118;201;294;296;271;213;173;69;26;9;1;0;0;0;0;0;0;0;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;147;0;0;68;1744;5
"1265";2;"Pará";231;"Macapá";"Homem Escravizado";72;0;35;37;0;71;0;1;72;0;72;0;0;72;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;2;2;6;10;10;11;6;6;3;2;1;0;0;0;0;7;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;48;0;0;0;21;0
"1266";2;"Pará";231;"Macapá";"Homem Livre";368;73;151;64;80;256;90;22;368;0;361;7;89;279;12;64;3;0;0;4;0;0;0;0;1;0;2;0;0;1;0;0;9;0;0;7;14;7;10;13;47;32;34;28;44;48;27;25;8;0;1;1;0;9;0;0;0;356;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;2;0;2;0;9;0;1;5;7;1;1;0;0;3;0;8;215;0;0;0;102;0
"1267";2;"Pará";231;"Macapá";"Mulher Escravizada";70;0;35;35;0;69;0;1;70;0;70;0;0;70;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;5;7;11;12;11;10;4;5;1;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;10;28;0
"1268";2;"Pará";231;"Macapá";"Mulher Livre";366;65;149;62;90;253;87;26;366;0;363;3;13;353;5;71;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;10;8;8;10;12;38;38;30;33;37;54;48;29;6;1;0;0;0;0;0;0;0;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;21;0;0;0;0;0;0;0;0;0;0;170;0;0;7;160;0
"1269";2;"Pará";232;"Masagão";"Homem Escravizado";33;0;19;14;0;30;2;1;33;0;33;0;0;33;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;7;1;4;4;2;2;1;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;14;0;0;5;11;0
"1270";2;"Pará";232;"Masagão";"Homem Livre";1213;246;525;82;360;904;236;73;1213;0;1192;21;240;973;73;221;0;5;2;45;1;1;0;0;4;3;4;0;3;2;1;2;2;1;0;17;30;29;42;48;183;111;116;133;129;176;94;50;23;6;2;2;0;0;0;0;6;1181;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;16;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;5;0;0;0;50;0;0;3;27;3;0;0;0;9;0;7;685;0;1;13;405;0
"1271";2;"Pará";232;"Masagão";"Mulher Escravizada";44;0;27;17;0;44;0;0;44;0;44;0;0;44;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1;7;10;3;2;2;8;3;2;1;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;9;12;0
"1272";2;"Pará";232;"Masagão";"Mulher Livre";982;178;436;82;286;720;196;66;982;0;980;2;8;974;24;233;0;2;1;7;0;2;0;0;1;1;0;2;5;1;2;3;1;3;2;22;32;27;23;30;162;95;120;75;116;113;72;46;16;6;2;3;1;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;30;0;0;0;0;0;0;374;0;0;215;329;0
"1273";2;"Pará";212;"Melgaço";"Homem Escravizado";26;0;4;22;0;24;1;1;26;0;24;2;0;26;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;5;6;0;4;1;1;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;2;18;0
"1274";2;"Pará";212;"Melgaço";"Homem Livre";1770;399;378;100;893;1345;331;94;1770;0;1753;17;388;1382;61;367;0;16;7;34;3;0;0;13;3;1;1;3;2;4;2;12;4;2;1;44;50;44;81;105;215;213;211;214;183;179;134;38;19;5;0;0;0;0;0;0;2;1746;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;0;0;5;0;0;0;0;0;0;0;7;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;1;0;61;0;0;4;25;0;0;0;0;7;0;4;502;0;0;10;1151;0
"1275";2;"Pará";212;"Melgaço";"Mulher Escravizada";15;0;3;12;0;15;0;0;15;0;15;0;0;15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;3;2;0;1;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;8;0
"1276";2;"Pará";212;"Melgaço";"Mulher Livre";1741;380;397;115;849;1354;312;75;1741;0;1738;3;70;1671;17;525;0;3;1;3;1;0;0;13;0;0;2;0;1;2;1;3;2;4;0;43;58;76;133;166;270;272;273;193;148;56;28;8;2;0;0;0;0;0;0;0;0;1737;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;2;0;0;0;0;0;0;249;0;0;214;1247;0
"1277";2;"Pará";202;"Moju";"Homem Escravizado";743;0;325;418;0;675;55;13;743;0;699;44;0;743;0;0;146;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;15;20;9;15;15;82;64;75;57;74;73;71;65;42;35;25;6;0;0;0;0;0;682;15;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;14;0;0;0;0;0;0;3;2;0;24;0;0;1;0;0;455;3;0;3;236;0
"1278";2;"Pará";202;"Moju";"Homem Livre";5281;1683;2419;280;899;4175;986;120;5281;0;5103;178;1214;4067;181;1019;0;10;3;32;0;2;80;27;14;10;15;21;20;13;13;29;24;11;9;143;114;120;138;133;779;421;450;495;564;528;489;301;211;102;73;26;0;15;0;0;2;5081;6;5;6;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;3;0;6;0;0;0;1;0;0;0;0;0;0;0;145;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;3;12;3;12;0;2;0;106;0;0;6;2;0;67;0;0;6;0;1;2975;0;0;0;2079;0
"1279";2;"Pará";202;"Moju";"Mulher Escravizada";638;0;256;382;0;585;36;17;638;0;601;37;0;638;0;0;134;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;20;15;12;6;20;80;54;71;43;53;58;59;55;39;35;7;0;0;11;0;0;0;594;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;0;0;22;360;0
"1280";2;"Pará";202;"Moju";"Mulher Livre";5206;1669;2576;213;748;4056;952;198;5206;0;5192;14;237;4969;89;1163;0;5;0;8;1;3;38;18;18;15;16;26;17;17;17;25;29;11;14;138;111;113;129;95;739;513;414;485;569;579;441;286;194;106;65;18;0;6;0;0;0;5185;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;1214;0;0;16;3921;0
"1281";2;"Pará";217;"Monsarás";"Homem Escravizado";99;0;45;54;0;97;2;0;99;0;99;0;0;99;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;5;5;4;11;14;15;9;8;7;9;6;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;2;32;0
"1282";2;"Pará";217;"Monsarás";"Homem Livre";898;202;476;33;187;709;164;25;898;0;898;0;246;652;57;155;0;0;1;5;1;0;0;0;4;3;6;2;5;6;1;3;1;6;6;23;41;33;34;42;144;68;75;66;68;88;86;55;11;14;6;0;1;0;0;0;0;898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;31;0;2;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;388;0;0;0;467;0
"1283";2;"Pará";217;"Monsarás";"Mulher Escravizada";120;0;64;56;0;117;2;1;120;0;120;0;0;120;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;2;0;11;15;16;8;10;16;13;7;6;1;1;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;0;0;15;42;0
"1284";2;"Pará";217;"Monsarás";"Mulher Livre";975;201;534;25;215;765;143;67;975;0;975;0;18;957;18;215;0;2;0;3;0;0;0;0;2;0;1;1;3;5;2;3;2;3;2;23;32;44;28;44;152;81;96;83;79;120;82;47;24;11;2;3;0;0;0;0;0;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57;0;0;0;0;1;0;0;0;0;0;0;404;0;0;27;485;0
"1285";2;"Pará";224;"Monte Alegre";"Homem Escravizado";113;0;24;89;0;107;5;1;113;0;109;4;0;113;0;0;11;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;4;5;6;8;14;10;9;10;8;12;6;9;3;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;60;0;1;2;46;0
"1286";2;"Pará";224;"Monte Alegre";"Homem Livre";1816;574;535;81;626;1397;360;59;1812;4;1770;46;422;1394;129;169;0;3;2;14;1;0;23;35;12;14;12;10;10;6;5;10;8;4;6;49;49;44;47;42;181;117;128;141;178;171;140;144;115;82;65;23;1;2;0;0;3;1755;0;1;4;0;0;3;0;0;1;0;1;0;0;0;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;10;0;0;1;1;0;0;0;3;0;0;1;23;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;12;10;0;3;22;9;0;47;0;0;20;2;0;18;0;0;7;0;8;995;0;0;2;656;0
"1287";2;"Pará";224;"Monte Alegre";"Mulher Escravizada";117;0;37;80;0;112;4;1;117;0;112;5;0;117;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1;1;8;9;8;11;12;12;11;11;9;8;5;2;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;3;90;0
"1288";2;"Pará";224;"Monte Alegre";"Mulher Livre";1759;586;603;95;475;1296;357;106;1759;0;1753;6;127;1632;85;211;0;2;1;3;1;1;21;23;11;11;15;10;8;9;13;10;7;8;3;45;42;36;45;46;177;119;143;133;173;161;141;118;110;68;59;26;3;9;0;0;6;1745;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;283;0;0;1;1466;0
"1289";2;"Pará";215;"Muaná";"Homem Escravizado";316;0;98;218;0;303;12;1;316;0;316;0;1;315;0;0;69;1;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;7;6;11;14;20;34;35;42;35;37;29;22;15;6;1;0;2;0;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;5;0;2;0;0;1;0;0;145;0;15;5;137;0
"1290";2;"Pará";215;"Muaná";"Homem Livre";2679;1112;1232;108;227;1732;886;61;2679;0;2653;26;462;2217;99;469;0;14;8;75;4;3;25;31;12;12;12;10;7;16;13;12;12;6;8;49;79;90;161;173;288;280;287;304;275;266;148;91;49;15;2;1;1;0;1;0;0;2646;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;8;3;14;0;2;1;3;42;0;4;5;73;0;11;0;0;5;0;3;1177;0;93;8;1222;0
"1291";2;"Pará";215;"Muaná";"Mulher Escravizada";321;0;116;205;0;305;13;3;321;0;320;1;0;321;0;0;67;1;0;0;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;5;8;5;14;21;34;33;44;43;30;21;24;14;10;10;1;3;0;1;0;0;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;126;0;0;95;92;0
